Init done.
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: INVALID_INPUT
AddPlayer: FAILURE
AddPlayer: FAILURE
ChangePlayerIDScore: SUCCESS
AverageHighestPlayerLevelByGroup: 0.00
MergeGroups: SUCCESS
AddPlayer: SUCCESS
AddPlayer: INVALID_INPUT
AddPlayer: INVALID_INPUT
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AverageHighestPlayerLevelByGroup: 0.00
IncreasePlayerIDLevel: SUCCESS
AddPlayer: SUCCESS
AverageHighestPlayerLevelByGroup: 0.00
RemovePlayer: SUCCESS
ChangePlayerIDScore: SUCCESS
GetPlayersBound: INVALID_INPUT
IncreasePlayerIDLevel: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: SUCCESS
AddPlayer: FAILURE
AddPlayer: SUCCESS
MergeGroups: SUCCESS
AddPlayer: SUCCESS
AddPlayer: INVALID_INPUT
AddPlayer: SUCCESS
GetPercentOfPlayersWithScoreInBounds: 0.00
IncreasePlayerIDLevel: SUCCESS
GetPercentOfPlayersWithScoreInBounds: 20.00
AverageHighestPlayerLevelByGroup: 1.91
AddPlayer: SUCCESS
IncreasePlayerIDLevel: FAILURE
RemovePlayer: SUCCESS
IncreasePlayerIDLevel: SUCCESS
RemovePlayer: SUCCESS
AddPlayer: SUCCESS
IncreasePlayerIDLevel: SUCCESS
GetPlayersBound: 0 2
IncreasePlayerIDLevel: SUCCESS
GetPlayersBound: 0 1
MergeGroups: SUCCESS
AverageHighestPlayerLevelByGroup: 3.50
RemovePlayer: SUCCESS
AverageHighestPlayerLevelByGroup: 0.00
ChangePlayerIDScore: FAILURE
GetPercentOfPlayersWithScoreInBounds: INVALID_INPUT
AddPlayer: SUCCESS
GetPlayersBound: 0 0
AverageHighestPlayerLevelByGroup: 0.00
AverageHighestPlayerLevelByGroup: INVALID_INPUT
AddPlayer: SUCCESS
